Brasil e Unidade da Federação;Atividades;Mês;Índice base fixa (2014=100)
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/06/2008;76.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/07/2008;81.4
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/08/2008;77.3
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/09/2008;71.9
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/10/2008;88.9
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/11/2008;86.5
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/12/2008;136.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/01/2009;71.1
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/02/2009;64.5
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/03/2009;76.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/04/2009;75.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/05/2009;88.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/06/2009;77.5
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/07/2009;82.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/08/2009;80.9
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/09/2009;80.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/10/2009;94.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/11/2009;86.3
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/12/2009;165.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/01/2010;74.1
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/02/2010;69.4
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/03/2010;90.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/04/2010;84.0
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/05/2010;83.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/06/2010;83.7
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/07/2010;90.0
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/08/2010;84.7
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/09/2010;76.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/10/2010;95.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/11/2010;90.9
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/12/2010;162.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/01/2011;75.7
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/02/2011;72.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/03/2011;77.1
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/04/2011;94.3
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/05/2011;85.9
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/06/2011;86.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/07/2011;86.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/08/2011;84.0
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/09/2011;77.9
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/10/2011;96.9
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/11/2011;86.1
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/12/2011;157.5
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/01/2012;71.7
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/02/2012;68.0
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/03/2012;82.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/04/2012;82.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/05/2012;87.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/06/2012;81.9
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/07/2012;82.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/08/2012;96.5
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/09/2012;78.1
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/10/2012;94.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/11/2012;90.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/12/2012;154.7
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/01/2013;76.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/02/2013;68.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/03/2013;99.1
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/04/2013;78.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/05/2013;89.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/06/2013;87.1
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/07/2013;87.5
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/08/2013;88.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/09/2013;83.7
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/10/2013;98.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/11/2013;96.1
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/12/2013;163.7
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/01/2014;82.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/02/2014;79.7
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/03/2014;81.5
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/04/2014;100.0
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/05/2014;96.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/06/2014;100.3
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/07/2014;97.1
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/08/2014;95.1
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/09/2014;89.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/10/2014;103.5
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/11/2014;108.9
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/12/2014;165.3
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/01/2015;88.0
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/02/2015;83.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/03/2015;103.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/04/2015;101.0
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/05/2015;103.5
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/06/2015;97.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/07/2015;102.3
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/08/2015;100.4
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/09/2015;87.7
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/10/2015;106.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/11/2015;116.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/12/2015;165.0
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/01/2016;86.4
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/02/2016;77.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/03/2016;102.0
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/04/2016;88.1
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/05/2016;91.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/06/2016;92.1
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/07/2016;96.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/08/2016;90.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/09/2016;84.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/10/2016;102.0
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/11/2016;112.0
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/12/2016;162.5
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/01/2017;87.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/02/2017;78.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/03/2017;87.3
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/04/2017;96.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/05/2017;93.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/06/2017;97.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/07/2017;98.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/08/2017;94.0
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/09/2017;90.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/10/2017;106.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/11/2017;120.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/12/2017;169.5
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/01/2018;91.1
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/02/2018;83.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/03/2018;107.9
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/04/2018;97.5
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/05/2018;101.3
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/06/2018;99.0
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/07/2018;99.3
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/08/2018;103.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/09/2018;97.5
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/10/2018;109.4
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/11/2018;160.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/12/2018;186.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/01/2019;106.1
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/02/2019;96.9
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/03/2019;108.7
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/04/2019;120.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/05/2019;113.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/06/2019;116.1
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/07/2019;118.0
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/08/2019;117.5
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/09/2019;110.3
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/10/2019;130.7
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/11/2019;152.9
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/12/2019;202.3
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/01/2020;120.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/02/2020;114.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/03/2020;86.1
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/04/2020;53.8
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/05/2020;64.0
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/06/2020;94.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/07/2020;97.2
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/08/2020;115.6
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/09/2020;121.7
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/10/2020;142.0
Distrito Federal;Outros artigos de uso pessoal e doméstico;01/11/2020;167.5
